tick,x,y,z,dx,dy,dz,yaw,pitch,onGround,sprinting,sneaking,keyUp,keyDown,keyLeft,keyRight,keyJump,keyShift,keySprint
3551,-4589078915133116064,4634909422698432306,-4582218047279261074,-4654489218743611559,-4626000674262927107,4598347756082661093,-1011290491,1107168404,0,1,0,1,0,0,1,0,0,1
3552,-4589078996932070132,4634893400545500054,-4582228065265495668,4562521129430495513,-4624268450260362036,4598339200198846663,-1011311383,1107144527,0,1,0,1,0,0,0,0,0,1
3553,-4589079354503753128,4634872181925669945,-4582238066882899576,4571981215860654377,-4622964760619654472,4598331573633033754,-1011315860,1107144527,0,1,0,1,0,0,0,0,0,1
3554,-4589079961670591913,4634845870768180822,-4582248053712980750,4575679880687924282,-4621687144746895153,4598324683923426902,-1011317352,1107144527,0,1,0,1,0,0,0,0,0,1
3555,-4589080795969029011,4634837335261839360,-4582258027086597848,4577373083205302550,-4633058300709086167,4598318414287503976,-1011317352,1107144527,1,1,0,1,0,0,0,0,0,1
3556,-4589088955810397287,4634837335261839360,-4582269791509812308,4589226621141445340,-4633058300709086167,4595745557131431069,-1011318844,1107144527,1,1,0,1,0,1,0,0,0,1
3557,-4589102981367791143,4634866890133471232,-4582285861631641729,4592506166815138818,4599674017386589685,4598152890729468171,-1011321828,1107168404,0,1,0,1,0,1,0,1,0,1
3558,-4589112117694015860,4634890336998583278,-4582295174855193722,4593178015137765118,4598108061816866538,4597846454775335210,-1011321828,1107168404,0,1,0,1,0,1,0,1,0,1
3559,-4589121907534396883,4634907798017189393,-4582304190595061566,4593729302852316869,4595104603415595319,4597569247571108744,-1011326304,1107168404,0,1,0,1,0,1,0,1,0,1
3560,-4589132275628416470,4634919392906105526,-4582312946669945196,4593998722795361480,4590650808332220283,4597327281345245616,-1011354659,1107144527,0,1,0,1,0,1,0,1,0,1
3561,-4589140563528969633,4634925238987813588,-4582321627374629903,4592387418137199800,4569101448040898630,4597257048377057542,-1011411368,1107144527,0,1,0,1,0,0,1,0,0,1
3562,-4589146928109758806,4634925451238348091,-4582330227012020838,4590595191796671755,-4633271298369615887,4597181506627851831,-1011451661,1107144527,0,1,0,1,0,0,1,0,0,1
3563,-4589151524709009301,4634920142334225049,-4582338745314750978,4588727411373845402,-4628715563038355714,4597105715735352256,-1011475539,1107120650,0,1,0,1,0,0,1,0,0,1
3564,-4589154493828516641,4634909422698432306,-4582347181461615108,4585694309838707590,-4626000674262927107,4597029159610963371,-1011500909,1107049019,0,1,0,1,0,0,1,0,0,1
3565,-4589155980891770796,4634893400545500054,-4582355542380961289,4581200041659174376,-4624268450260362036,4596959059598617054,-1011502401,1107049019,0,1,0,1,0,0,1,0,0,1
3566,-4589156120333439915,4634872181925669945,-4582363835308941889,4565958811935536370,-4622964760619654472,4596895702522688127,-1011500909,1107049019,0,1,0,1,0,0,1,0,0,1
3567,-4589156378954855208,4634845870768180822,-4582372275948631815,4569858223696619433,-4621687144746895153,4597033346205873391,-1011475539,1107049019,0,1,0,1,0,0,0,0,0,1
3568,-4589156757341963139,4634837335261839360,-4582380850571283868,4572291562198748095,-4633058300709086167,4597158196892900170,-1011463601,1107072896,1,1,0,1,0,0,0,1,0,1
3569,-4589165236269253306,4634866890133471232,-4582398624153964145,4589405023377439957,4599674017386589685,4598640261080463445,-1011459125,1107072896,0,1,0,1,0,1,0,1,0,1
3570,-4589174502516332349,4634890336998583278,-4582408920050384545,4590278881859804951,4598108061816866538,4598468684116349069,-1011459125,1107072896,0,1,0,1,0,1,0,1,0,1
3571,-4589188261580061869,4634907798017189393,-4582418880233191762,4591075043820775976,4595104603415595319,4598312268425187022,-1011457633,1107072896,0,1,0,1,0,1,0,1,0,1
3572,-4589203590548248361,4634919392906105526,-4582428530486031002,4591806493726448432,4590650808332220283,4598160512155414918,-1011445694,1107096773,0,1,0,1,0,1,0,0,0,1
3573,-4589220375819805303,4634925238987813588,-4582437890315061867,4592485014612363302,4569101448040898630,4597889883626019313,-1011423309,1107120650,0,1,0,1,0,1,0,0,0,1
3574,-4589238499142040267,4634925451238348091,-4582446981907104867,4593108439202234741,-4633271298369615887,4597639929664043894,-1011412863,1107120650,0,1,0,1,0,1,0,0,0,1
3575,-4589255388330087365,4634920142334225049,-4582456146244040788,4592533431384852211,-4628715563038355714,4597707716267016283,-1011405402,1107120650,0,1,0,1,0,0,0,0,0,1
3576,-4589271179730816542,4634909422698432306,-4582465376052323050,4592021950302945637,-4626000674262927107,4597768725088149520,-1011391971,1107120650,0,1,0,1,0,0,0,0,0,1
3577,-4589286006266225542,4634893400545500054,-4582474664386587027,4591572400240013168,-4624268450260362036,4597823261940522255,-1011374063,1107096773,0,1,0,1,0,0,0,0,0,1
3578,-4589300047702176779,4634872181925669945,-4582484002689102348,4591206606690110021,-4622964760619654472,4597869824357196259,-1011324815,1107072896,0,1,0,1,0,0,0,0,0,1
3579,-4589313470293373670,4634845870768180822,-4582493382426749578,4590918274533855239,-4621687144746895153,4597908435271627151,-1011274076,1107049019,0,1,0,1,0,0,0,1,0,1
3580,-4589326352381603343,4634837335261839360,-4582502798816567791,4590666443384111609,-4633058300709086167,4597942589231620965,-1011262137,1107025142,1,1,0,1,0,0,0,1,0,1
3581,-4589348979358977576,4634866890133471232,-4582522559884321132,4590989838176800355,4599674017386589685,4599195866572143599,-1011165134,1106953511,0,1,0,1,0,0,0,1,0,1
3582,-4589362226342243756,4634890336998583278,-4582534217706447752,4590836455284420493,4598108061816866538,4599103232559678914,-1011141257,1106881880,0,1,0,1,0,0,0,1,0,1
3583,-4589375250773783490,4634907798017189393,-4582545689424661745,4590732763981046348,4595104603415595319,4599016523022208648,-1011099472,1106858003,0,1,0,1,0,0,0,0,0,1
3584,-4589390353132599837,4634919392906105526,-4582556548974004720,4591700911885667852,4590650808332220283,4598731301293603958,-1011035301,1106858003,0,1,0,1,0,1,0,0,0,1
3585,-4589407475167794568,4634925238987813588,-4582566782293635877,4592641919531004222,4569101448040898630,4598439528337865059,-1010878606,1106905757,0,1,0,1,0,1,0,0,0,1
3586,-4589426520337076829,4634925451238348091,-4582576389302151434,4593537946190889464,-4633271298369615887,4598120215363672903,-1010754742,1106738615,0,1,0,1,0,1,0,0,0,1
3587,-4589447363765116324,4634920142334225049,-4582585388236580759,4594023705426556131,-4628715563038355714,4597553587590827834,-1010672664,1106666983,0,1,0,1,0,1,0,0,0,1
3588,-4589469858750483972,4634909422698432306,-4582593820493436598,4594408452232811091,-4626000674262927107,4597025534745532606,-1010644309,1106762492,0,1,0,1,0,1,0,0,0,1
3589,-4589493856653063554,4634893400545500054,-4582601737073685703,4594758571836593491,-4624268450260362036,4596545006642465212,-1010644309,1106762492,0,1,0,1,0,1,0,0,0,1
3590,-4589519222210345411,4634872181925669945,-4582609184388209157,4595077180685217727,-4622964760619654472,4596107726056071532,-1010644309,1106762492,0,1,0,1,0,1,0,0,0,1
3591,-4589545832333442206,4634845870768180822,-4582616204670909961,4595367114745821631,-4621687144746895153,4595709800710985144,-1010644309,1106762492,0,1,0,1,0,1,0,1,0,1
3592,-4589573575011463235,4634837335261839360,-4582622836354640954,4595630954748575007,-4633058300709086167,4595347688636520523,-1010644309,1106762492,1,1,0,1,0,1,0,1,0,1
3593,-4589630724743967903,4634866890133471232,-4582636105903896675,4597156182228953923,4599674017386589685,4596587079219349323,-1010620432,1106619228,0,1,0,1,0,1,0,1,0,1
3594,-4589665522603833712,4634890336998583278,-4582643522831548194,4597274529958502460,4598108061816866538,4596079410352512239,-1010493583,1106905756,0,1,0,1,0,1,0,0,0,1
3595,-4589700846367882304,4634907798017189393,-4582650298105329936,4597397044600454397,4595104603415595319,4595481491593266605,-1010192130,1107459168,0,1,0,1,0,1,0,0,0,1
3596,-4589736631110259067,4634919392906105526,-4582656370361321457,4597504434114880200,4590650808332220283,4594826391476747285,-1009947386,1107733759,0,1,0,1,0,1,0,0,0,1
3597,-4589772749212039551,4634925238987813588,-4582661678349649256,4597582093523809128,4569101448040898630,4594114216276460536,-1009687719,1108032227,0,1,0,1,0,1,0,0,0,1
3598,-4589809157068756162,4634925451238348091,-4582666277420895500,4597649594835674550,-4633271298369615887,4593235618010385361,-1009659364,1108091920,0,1,0,1,0,1,0,0,0,1
3599,-4589845828602472247,4634920142334225049,-4582670231377578936,4597711021031242376,-4628715563038355714,4592033330867322543,-1009659364,1108091920,0,1,0,1,0,1,0,0,0,1
3600,-4589882740082264769,4634909422698432306,-4582673598279993299,4597766918870820064,-4626000674262927107,4590939249535604143,-1009659364,1108091920,0,1,0,1,0,1,0,0,0,1
3601,-4589919869912993141,4634893400545500054,-4582676430963007409,4597817785906301739,-4624268450260362036,4589943635495046974,-1009659364,1108091920,0,1,0,1,0,1,0,0,0,1
3602,-4589957198443078863,4634872181925669945,-4582678777506353278,4597864074909924105,-4622964760619654472,4588907233093522443,-1009659364,1108091920,0,1,0,1,0,1,0,0,0,1
3603,-4589994282944721865,4634845870768180822,-4582681356760689515,4597807226042269625,-4621687144746895153,4589471325523057147,-1009636979,1107972533,0,1,0,1,0,0,0,0,0,1
3604,-4590031347582712435,4634837335261839360,-4582684044096323011,4597802598605665617,-4633058300709086167,4589672754480937821,-1009395219,1107960594,1,1,0,1,0,0,0,0,0,1
3605,-4590082837882219773,4634837335261839360,-4582687102621372938,4596365129230436158,-4633058300709086167,4587000956188350726,-1008922147,1108068042,1,1,0,1,0,0,0,0,0,1
3606,-4590122872709100570,4634837335261839360,-4582685302833203586,4594763928902605209,-4633058300709086167,-4639664664394207578,-1008522200,1108056103,1,1,0,1,0,1,0,0,0,1
3607,-4590154217304546801,4634837335261839360,-4582680408924520771,4593426866027130745,-4633058300709086167,-4633235207715583082,-1008213286,1107888962,1,1,0,1,0,1,0,0,0,1
3608,-4590188535080462220,4634837335261839360,-4582676473949309444,4593964822294050128,-4633058300709086167,-4634410973274594999,-1008128224,1107888962,1,1,0,1,0,0,0,0,0,1
3609,-4590224476213102372,4634837335261839360,-4582673062551834364,4594191728629962256,-4633058300709086167,-4635581911037189891,-1008128224,1107888962,1,1,0,1,0,0,0,0,0,1
3610,-4590261303698617181,4634837335261839360,-4582669937027836480,4594315619503760528,-4633058300709086167,-4636221243129826805,-1008128224,1107888962,1,1,0,1,0,0,0,0,0,1
3611,-4590298615132857764,4634837335261839360,-4582666967590775275,4594383263928711462,-4633058300709086167,-4636570318492952580,-1008128224,1107888962,1,1,0,1,0,0,0,0,0,1
3612,-4590336202861374288,4634837335261839360,-4582664093689429430,4594421883241911112,-4633058300709086167,-4636783976120171804,-1008132701,1107829268,1,1,0,1,0,0,0,0,0,1
3613,-4590373755609884857,4634837335261839360,-4582661122137125551,4594416993876030785,-4633058300709086167,-4636565587929841955,-1008067038,1107757635,1,1,0,1,0,0,0,0,0,1
3614,-4590410390661195345,4634837335261839360,-4582657542850942660,4594288721817293194,-4633058300709086167,-4635206442001209961,-1007816325,1107841206,1,1,0,1,0,0,0,0,0,1
3615,-4590433372562645694,4634837335261839360,-4582651075637465386,4591089057923651299,-4633058300709086167,-4631475925503635675,-1007496964,1107960592,1,1,0,1,0,1,0,0,0,1
3616,-4590445683886481908,4634837335261839360,-4582642970953361278,4587044132237431771,-4633058300709086167,-4629672654736567405,-1007165664,1108139671,1,1,0,1,0,1,0,0,0,1
3617,-4590450485173134052,4634837335261839360,-4582633997101152968,4581026059176749014,-4633058300709086167,-4629186699316390940,-1006992553,1108175487,1,1,0,1,0,1,0,0,0,1
3618,-4590464306353711302,4634837335261839360,-4582625596925388676,4587888299278824337,-4633058300709086167,-4629507444148202394,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,1
3619,-4590483052396943696,4634837335261839360,-4582617509976999200,4589904915149564425,-4633058300709086167,-4629682570846712874,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,1
3620,-4590504487415498130,4634837335261839360,-4582609594050776238,4590656623666104306,-4633058300709086167,-4629855963133542144,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3621,-4590527390614748931,4634837335261839360,-4582601771502667039,4591067056563807940,-4633058300709086167,-4629960379299504867,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3622,-4590551095440753060,4634837335261839360,-4582593999939013876,4591291152951983509,-4633058300709086167,-4630017390532742518,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3623,-4590575237955015344,4634837335261839360,-4582586256212876943,4591413509594139415,-4633058300709086167,-4630048518669705890,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3624,-4590599619447094339,4634837335261839360,-4582578527686025636,4591480316328516317,-4633058300709086167,-4630065514634462017,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3625,-4590624131421076414,4634837335261839360,-4582570807457985245,4591516792809722945,-4633058300709086167,-4630074794432296735,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3626,-4590648714638185846,4634837335261839360,-4582563091761096141,4591536708970775078,-4633058300709086167,-4630079861202503011,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3627,-4590673336754047332,4634837335261839360,-4582555378538215927,4591547583195972612,-4633058300709086167,-4630082627659356969,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3628,-4590697980108629907,4634837335261839360,-4582547666666144723,4591553520523620103,-4633058300709086167,-4630084138144974676,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3629,-4590722635059555544,4634837335261839360,-4582539955531615325,4591556762304892174,-4633058300709086167,-4630084962870217738,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3630,-4590747296342085228,4634837335261839360,-4582532244799783799,4591558532317672316,-4633058300709086167,-4630085413170252754,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3631,-4590771961081671123,4634837335261839360,-4582524534287825337,4591559498744762527,-4633058300709086167,-4630085659034100430,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3632,-4590796627708809929,4634837335261839360,-4582516823895917582,4591560026414015072,-4633058300709086167,-4630085793275776854,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3633,-4590821295366552744,4634837335261839360,-4582509113569557521,4591560314521460427,-4633058300709086167,-4630085866571740695,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3634,-4590845963587005413,4634837335261839360,-4582501403278986505,4591560471828143862,-4633058300709086167,-4630085906591341601,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3635,-4590870632114697698,4634837335261839360,-4582493693007956309,4591560557717602993,-4633058300709086167,-4630085928442046232,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3636,-4590895300810142833,4634837335261839360,-4582485982747595403,4591560604613253126,-4633058300709086167,-4630085940372532347,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3637,-4590919969597181034,4634837335261839360,-4582478272493059929,4591560630218281072,-4633058300709086167,-4630085946886578523,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3638,-4590944638434229056,4634837335261839360,-4582470562241705142,4591560644198627956,-4633058300709086167,-4630085950443248148,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3639,-4590969307298582443,4634837335261839360,-4582462851992087010,4591560651831898241,-4633058300709086167,-4630085952385189989,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3640,-4590993976177844561,4634837335261839360,-4582455141743417092,4591560655999664300,-4633058300709086167,-4630085953445490356,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3641,-4591018645065246847,4634837335261839360,-4582447431495264899,4591560658275264833,-4633058300709086167,-4630085954024414425,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3642,-4591043313957093665,4634837335261839360,-4582439721247395383,4591560659517742868,-4633058300709086167,-4630085954340507002,-1006982107,1108187426,1,1,0,1,0,0,0,0,0,0
3643,-4591056783173606513,4634831818352188457,-4582435511451569649,4587691514739703404,-4628611194182664847,-4634000188274128041,-1006982107,1108187426,0,0,0,0,0,0,0,0,0,0
3644,-4591064137366676737,4634820894870974442,-4582433212902781816,4587013752503851899,-4625898392782359380,-4634643696762248188,-1006977631,1108199365,0,0,0,0,0,0,0,0,0,0
3645,-4591070829682563512,4634804672949525456,-4582431121223324606,4586396988851452007,-4624218332333908417,-4635414773252662046,-1006965693,1108247121,0,0,0,0,0,0,0,0,0,0
3646,-4591076919690195990,4634783258556545138,-4582429217794963688,4585835733911592835,-4622915645050774002,-4636116452879160942,-1006947785,1108306815,0,0,0,0,0,0,0,0,0,0
3647,-4591080239543689224,4634756755541365076,-4582427077053158648,4581844366145007480,-4621639011488455487,-4635231900214583471,-1006906001,1108426201,0,0,0,0,0,1,0,0,0,0
3648,-4591081020516876565,4634725265676332207,-4582424726559350418,4572471958760601630,-4620540564127581193,-4634450078965443803,-1006885109,1108473957,0,0,0,0,0,1,0,0,0,0
3649,-4591079488488280916,4634688888698348471,-4582422186104507540,-4646507992802870295,-4619927524667092987,-4633973021173585889,-1006882125,1108485896,0,0,0,0,0,1,0,0,0,0
3650,-4591078094342218696,4634647722349579671,-4582419874290533895,-4647021930657485198,-4619326745984121745,-4634594252637836501,-1006882125,1108485896,0,0,0,0,0,0,0,0,0,0
3651,-4591078426310884701,4634601862417350158,-4582417208900475118,4567095889576629785,-4618737982863350984,-4633740181903708610,-1006877649,1108569466,0,0,0,1,0,0,0,0,0,0
3652,-4591080325596015701,4634551402773239624,-4582414221142977454,4578232941410961343,-4618160994993765873,-4633139392137889744,-1006874664,1108867934,0,0,0,1,0,0,0,0,0,0
3653,-4591083670699663275,4634496435411397956,-4582410943536178612,4581891424354003921,-4617595546870567294,-4632599205776701416,-1006891079,1109333544,0,0,0,1,0,0,0,0,0,0
3654,-4591088333211914285,4634437050486093799,-4582407402476680231,4584346652490813376,-4617041407699047619,-4632108214235474950,-1006892571,1109464870,0,0,0,1,0,0,0,0,0,0
3655,-4591094199915326837,4634373336348512145,-4582403622646592321,4585627650101299685,-4616498351300388972,-4631663222250356136,-1006897047,1109548441,0,0,0,1,0,0,0,0,0,0
3656,-4591101178424555470,4634305379582815970,-4582399628468702521,4586663675262814799,-4616077887037051959,-4631263746527417922,-1006910478,1109703643,0,0,0,1,0,0,0,0,0,0
3657,-4591109189656350065,4634233265041486643,-4582395443150261417,4587626007486414837,-4615817111344265257,-4630907521694497283,-1006928386,1109834968,0,0,0,1,0,0,0,0,0,0
3658,-4591118173836943704,4634204016564240384,-4582391090246276761,4588532640121445645,-4633058300709086167,-4630595195859689531,-1006956740,1109918539,1,0,0,1,0,0,0,0,0,0
3659,-4591135134894531932,4634204016564240384,-4582384471065525579,4589405918784806683,-4633058300709086167,-4631305994462475096,-1007011957,1109954356,1,0,0,1,0,0,0,0,0,0
3660,-4591144328427383199,4634233571435872256,-4582381900732532370,4585300962624110008,4599674017386589685,-4637462881319957066,-1007085081,1109918539,0,0,0,1,0,0,0,1,0,0
3661,-4591151233626654937,4634257018300984302,-4582379993976176792,4586595362110612681,4598108061816866538,-4636104048244628274,-1007128358,1109882722,0,0,0,1,0,0,0,1,0,0
3662,-4591159436211905277,4634274479319590417,-4582377763406735912,4587804318295755559,4595104603415595319,-4634897080268212232,-1007159696,1109846905,0,0,0,1,0,0,0,1,0,0
3663,-4591168830408207907,4634286074208506550,-4582375240842562202,4588914709170722254,4590650808332220283,-4634006363656862285,-1007170142,1109823027,0,0,0,1,0,0,0,1,0,0
3664,-4591179310481753411,4634291920290214612,-4582372452933358196,4589547296670209754,4569101448040898630,-4633511845416547543,-1007171634,1109823027,0,0,0,1,0,0,0,0,0,0
3665,-4591190780402371922,4634292132540749115,-4582369423977007141,4590008486231756599,-4633271298369615887,-4633062610656589104,-1007173126,1109823027,0,0,0,1,0,0,0,0,0,0
3666,-4591203166681573457,4634286823636626073,-4582366179528825908,4590435436035063660,-4628715563038355714,-4632661002830948442,-1007188050,1109775271,0,0,0,1,0,0,0,0,0,0
3667,-4591216434356799508,4634276104000833330,-4582362751133510002,4590846096082641614,-4626000674262927107,-4632318184225121078,-1007234313,1109596192,0,0,0,1,0,0,0,0,0,0
3668,-4591230569312073680,4634260081847901078,-4582359173048099170,4591250179214307656,-4624268450260362036,-4632039209780969304,-1007299976,1109381295,0,0,0,1,0,0,0,0,0,0
3669,-4591245575799386996,4634238863228070969,-4582355482988641623,4591656243433688444,-4622964760619654472,-4631830525983572670,-1007386532,1109142520,0,0,0,1,0,0,0,0,0,0
3670,-4591261466072646265,4634212552070581846,-4582351720631671360,4592068016993494027,-4621687144746895153,-4631695786551190498,-1007488010,1108903746,0,0,0,1,0,0,0,0,0,0
3671,-4591278209604913583,4634204016564240384,-4582347909973133161,4592465567441981448,-4633058300709086167,-4631605767882465861,-1007546211,1108796298,1,0,0,1,0,0,0,0,0,0
3672,-4591305002916585250,4634204016564240384,-4582342560293575047,4592154545397600566,-4633058300709086167,-4632725561017459795,-1007580535,1108736604,1,0,0,1,0,0,0,0,0,0
3673,-4591331248300265852,4634204016564240384,-4582337780437999991,4592001371014050745,-4633058300709086167,-4633362742827917824,-1007595459,1108712726,1,0,0,1,0,0,0,0,0,0
3674,-4591357247681019955,4634204016564240384,-4582333332635988028,4591932600395954121,-4633058300709086167,-4633734047821724843,-1007608890,1108688848,1,0,0,1,0,0,0,0,0,0
3675,-4591383164610237769,4634204016564240384,-4582329086878878360,4591909550901404058,-4633058300709086167,-4633959976074072757,-1007622321,1108653031,1,0,0,1,0,0,0,0,0,0
3676,-4591409093992776872,4634204016564240384,-4582324974813629111,4591913032252681495,-4633058300709086167,-4634109471399291741,-1007637245,1108617214,1,0,0,1,0,0,0,0,0,0
3677,-4591435064436808896,4634204016564240384,-4582320949880693925,4591924511076483978,-4633058300709086167,-4634209790358265341,-1007646199,1108593336,1,0,0,1,0,0,0,0,0,0
3678,-4591461057300418660,4634204016564240384,-4582316972522007744,4591930778515008113,-4633058300709086167,-4634316186182285041,-1007646199,1108593336,1,0,0,1,0,0,0,0,0,0
3679,-4591487062405119291,4634204016564240384,-4582313021138864536,4591934200536839767,-4633058300709086167,-4634374278308947350,-1007646199,1108593336,1,0,0,1,0,0,0,0,0,0
3680,-4591513074193456312,4634204016564240384,-4582309083938369439,4591936068960976873,-4633058300709086167,-4634405996613789135,-1007646199,1108593336,1,0,0,1,0,0,0,0,0,0
3681,-4591539089631059226,4634204016564240384,-4582305154481601110,4591937089120674227,-4633058300709086167,-4634423314810244304,-1007646199,1108557519,1,0,0,1,0,0,0,0,0,0
3682,-4591565107061161549,4634204016564240384,-4582301229252908087,4591937646127933680,-4633058300709086167,-4634432770546607135,-1007646199,1108545580,1,0,0,1,0,0,0,0,0,0
3683,-4591591113959838900,4634204016564240384,-4582297301521705630,4591934702046677967,-4633058300709086167,-4634427173893817975,-1007643215,1108521702,1,0,0,1,0,0,0,0,0,0
3684,-4591617109629992356,4634204016564240384,-4582293370161758762,4591931563090001586,-4633058300709086167,-4634419058510815205,-1007641723,1108509763,1,0,0,1,0,0,0,0,0,0
3685,-4591643099169371054,4634204016564240384,-4582289436820517216,4591929849219457211,-4633058300709086167,-4634414627511181021,-1007641723,1108509763,1,0,0,1,0,0,0,0,0,0
3686,-4591669085361346345,4634204016564240384,-4582285502397488650,4591928913446031290,-4633058300709086167,-4634412208185099745,-1007641723,1108509763,1,0,0,1,0,0,0,0,0,0
3687,-4591695069725639163,4634204016564240384,-4582281567383804302,4591928402513681391,-4633058300709086167,-4634410887232905936,-1007641723,1108509763,1,0,0,1,0,0,0,0,0,0
3688,-4591721053092017235,4634204016564240384,-4582277632047621860,4591928123544585943,-4633058300709086167,-4634410165992924343,-1007641723,1108509763,1,0,0,1,0,0,0,0,0,0
3689,-4591747035913533793,4634204016564240384,-4582273696535355438,4591927971227442137,-4633058300709086167,-4634409772195848652,-1007641723,1108509763,1,0,0,1,0,0,0,0,0,0
3690,-4591773018437555929,4634204016564240384,-4582269760926947152,4591927888062271959,-4633058300709086167,-4634409557182620351,-1007641723,1108509763,1,0,0,1,0,0,0,0,0,0
3691,-4591799000799146092,4634204016564240384,-4582265825266045402,4591927842654083767,-4633058300709086167,-4634409439785384062,-1007641723,1108509763,1,0,0,1,0,0,0,0,0,0
3692,-4591824983072048388,4634204016564240384,-4582261889576482217,4591927817861210135,-4633058300709086167,-4634409375686485603,-1007641723,1108509763,1,0,0,1,0,0,0,0,0,0
3693,-4591850850058490504,4634204016564240384,-4582257907166439145,4591895589296950661,-4633058300709086167,-4634304889245602291,-1007611876,1108557518,1,0,0,1,0,0,0,0,0,0
3694,-4591876636486198742,4634204016564240384,-4582253892253134761,4591873068939161763,-4633058300709086167,-4634232198423507619,-1007607399,1108569457,1,0,0,1,0,0,0,0,0,0
3695,-4591902378928833174,4634204016564240384,-4582249859593047639,4591860772822380799,-4633058300709086167,-4634198262897137154,-1007607399,1108569457,1,0,0,1,0,0,0,0,0,0
3696,-4591928097355614518,4634233571435872256,-4582247254301081600,4591854059141838581,4599674017386589685,0,-1007607399,1108569457,0,0,0,1,0,0,0,1,0,0
3697,-4591944472228475356,4634257018300984302,-4582247254301081600,4592293801646364039,4598108061816866538,0,-1007607399,1108569457,0,0,0,1,0,0,0,1,0,0
3698,-4591961707243041229,4634274479319590417,-4582246886700982325,4592694558881123582,4595104603415595319,-4646737703291630708,-1007608891,1108569457,0,0,0,1,0,0,0,1,0,0
3699,-4591978016244633220,4634286074208506550,-4582245866071894235,4592263110903898389,4590650808332220283,-4640106311151509995,-1007610383,1108569457,0,0,0,1,0,1,0,1,0,0
3700,-4591993482574394693,4634291920290214612,-4582244251186409197,4591870493233308289,4569101448040898630,-4637191956083997100,-1007610383,1108569457,0,0,0,1,0,1,0,0,0,0
3701,-4592008168909626780,4634292132540749115,-4582242094786280534,4591507078171703293,-4633271298369615887,-4635173536003765020,-1007601429,1108473948,0,0,0,1,0,1,0,0,0,0
3702,-4592022062210625846,4634286823636626073,-4582239441301262752,4591137587651205497,-4628715563038355714,-4633762369091149798,-1007544720,1107853135,0,0,0,1,0,1,0,0,0,0
3703,-4592035222979059316,4634276104000833330,-4582236334954739230,4590796286068406643,-4626000674262927107,-4632918380135808271,-1007537258,1107674054,0,0,0,1,0,1,0,0,0,0
3704,-4592047723507608166,4634260081847901078,-4582232816803929762,4590488667092498755,-4624268450260362036,-4632150908702058915,-1007541734,1107554668,0,0,0,1,0,1,0,0,0,0
3705,-4592059634349399213,4634238863228070969,-4582228924444582431,4590213920230385181,-4622964760619654472,-4631453503714114133,-1007549194,1107447220,0,0,0,1,0,1,0,1,0,0
3706,-4592071041389469309,4634212552070581846,-4582224693195346922,4589979188925794725,-4621687144746895153,-4630821921389113392,-1007571579,1107144512,0,0,0,1,0,1,0,1,0,0
3707,-4592081286297812992,4634204016564240384,-4582220156525772677,0,-4633058300709086167,-4630252715595812676,-1007608886,1106595331,1,0,0,1,0,1,0,1,0,0
3708,-4592081286297812992,4634233571435872256,-4582214279085082085,0,4599674017386589685,-4632135414228486536,-1007665595,1105950641,0,0,0,1,0,0,0,1,0,0
3709,-4592081286297812992,4634257018300984302,-4582210742590494287,0,4598108061816866538,-4632116721768274674,-1007735735,1105258194,0,0,0,1,0,0,0,1,0,0
3710,-4592083771825431356,4634274479319590417,-4582207225295817529,4580289449653716215,4595104603415595319,-4632152504259514152,-1007822290,1104565749,0,0,0,1,0,0,0,1,0,0
3711,-4592088571690876892,4634286074208506550,-4582203754436071955,4584602634899765427,4590650808332220283,-4632239044114556398,-1007908845,1103873303,0,0,0,1,0,0,0,0,0,0
3712,-4592095523142961438,4634291920290214612,-4582200354316447891,4586638462332942000,4569101448040898630,-4632370881068012404,-1007992417,1103276367,0,0,0,1,0,0,0,0,0,0
3713,-4592104454179965363,4634292132540749115,-4582197033557248784,4588483118797379209,-4633271298369615887,-4632518783509057198,-1008035695,1102965961,0,0,0,1,0,0,0,0,0,0
